host,cpu_usage,memory_usage,latency,timestamp
hydra-node-02,69.3,58.9,175.9,2025-10-31T09:10:00Z
hydra-node-02,70.3,47.3,189.6,2025-10-31T09:15:00Z
hydra-node-02,71.1,35.3,189.3,2025-10-31T09:20:00Z
hydra-node-02,77.2,45.2,200.6,2025-10-31T09:25:00Z
hydra-node-02,66.4,36.4,181.8,2025-10-31T09:30:00Z
hydra-node-02,71.2,62.2,187.0,2025-10-31T09:35:00Z
hydra-node-02,62.0,60.5,162.5,2025-10-31T09:40:00Z
hydra-node-02,63.1,50.7,163.1,2025-10-31T09:45:00Z
hydra-node-02,60.0,39.6,150.8,2025-10-31T09:50:00Z
hydra-node-02,68.2,46.0,177.5,2025-10-31T09:55:00Z
hydra-node-02,67.7,50.7,166.1,2025-10-31T10:00:00Z
hydra-node-02,71.0,46.3,172.1,2025-10-31T10:05:00Z
hydra-node-02,70.1,51.6,182.4,2025-10-31T10:10:00Z
hydra-node-02,51.9,55.9,136.5,2025-10-31T10:15:00Z
hydra-node-02,55.7,52.9,145.5,2025-10-31T10:20:00Z
hydra-node-02,59.9,61.5,154.1,2025-10-31T10:25:00Z
hydra-node-02,49.1,41.0,130.1,2025-10-31T10:30:00Z
hydra-node-02,48.0,59.2,131.7,2025-10-31T10:35:00Z
hydra-node-02,55.9,63.3,147.8,2025-10-31T10:40:00Z
hydra-node-02,52.8,46.9,141.6,2025-10-31T10:45:00Z
hydra-node-02,46.6,36.6,125.8,2025-10-31T10:50:00Z
hydra-node-02,57.2,35.3,150.5,2025-10-31T10:55:00Z
hydra-node-02,48.0,62.4,134.4,2025-10-31T11:00:00Z
hydra-node-02,69.0,63.4,186.1,2025-10-31T11:05:00Z
hydra-node-02,62.4,53.7,155.1,2025-10-31T11:10:00Z
hydra-node-02,51.2,41.5,148.2,2025-10-31T11:15:00Z
hydra-node-02,49.4,62.2,142.5,2025-10-31T11:20:00Z
hydra-node-02,56.9,35.7,152.3,2025-10-31T11:25:00Z
hydra-node-02,46.7,47.9,139.7,2025-10-31T11:30:00Z
hydra-node-02,62.7,57.2,160.0,2025-10-31T11:35:00Z
hydra-node-02,52.8,59.8,148.0,2025-10-31T11:40:00Z
hydra-node-02,67.7,60.1,167.2,2025-10-31T11:45:00Z
hydra-node-02,69.9,52.6,185.8,2025-10-31T11:50:00Z
hydra-node-02,53.8,55.1,148.2,2025-10-31T11:55:00Z
hydra-node-02,56.2,39.8,151.8,2025-10-31T12:00:00Z
hydra-node-02,70.5,52.3,182.1,2025-10-31T12:05:00Z
hydra-node-02,74.0,49.3,188.9,2025-10-31T12:10:00Z
hydra-node-02,61.0,59.6,158.0,2025-10-31T12:15:00Z
hydra-node-02,58.0,53.7,151.3,2025-10-31T12:20:00Z
hydra-node-02,57.0,44.5,160.7,2025-10-31T12:25:00Z
hydra-node-02,61.4,58.1,170.3,2025-10-31T12:30:00Z
hydra-node-02,67.4,51.4,182.5,2025-10-31T12:35:00Z
hydra-node-02,47.2,36.2,125.3,2025-10-31T12:40:00Z
hydra-node-02,73.9,52.9,186.3,2025-10-31T12:45:00Z
hydra-node-02,54.3,38.0,141.0,2025-10-31T12:50:00Z
hydra-node-02,52.8,43.1,141.3,2025-10-31T12:55:00Z
hydra-node-02,69.3,53.3,172.1,2025-10-31T13:00:00Z
hydra-node-02,66.9,58.4,173.5,2025-10-31T13:05:00Z
hydra-node-02,77.3,45.3,194.3,2025-10-31T13:10:00Z
hydra-node-02,58.3,37.2,163.4,2025-10-31T13:15:00Z
hydra-node-02,69.0,38.2,172.1,2025-10-31T13:20:00Z
hydra-node-02,62.8,43.5,175.3,2025-10-31T13:25:00Z
hydra-node-02,63.7,37.9,177.1,2025-10-31T13:30:00Z
hydra-node-02,55.5,53.9,149.7,2025-10-31T13:35:00Z
hydra-node-02,68.9,44.7,173.4,2025-10-31T13:40:00Z
hydra-node-02,66.5,56.8,166.8,2025-10-31T13:45:00Z
hydra-node-02,50.0,55.2,142.3,2025-10-31T13:50:00Z
hydra-node-02,55.3,62.6,156.3,2025-10-31T13:55:00Z
hydra-node-02,68.8,47.9,183.2,2025-10-31T14:00:00Z
hydra-node-02,60.6,50.0,154.3,2025-10-31T14:05:00Z
hydra-node-02,64.2,60.0,176.5,2025-10-31T14:10:00Z
hydra-node-02,62.0,61.1,165.2,2025-10-31T14:15:00Z
hydra-node-02,57.1,40.9,154.4,2025-10-31T14:20:00Z
hydra-node-02,47.1,49.6,136.9,2025-10-31T14:25:00Z
hydra-node-02,78.4,37.9,189.6,2025-10-31T14:30:00Z
hydra-node-02,68.1,48.0,179.0,2025-10-31T14:35:00Z
hydra-node-02,57.1,36.6,163.9,2025-10-31T14:40:00Z
hydra-node-02,53.0,53.2,149.4,2025-10-31T14:45:00Z
hydra-node-02,72.9,47.7,192.3,2025-10-31T14:50:00Z
hydra-node-02,42.7,50.7,125.4,2025-10-31T14:55:00Z
hydra-node-02,76.7,57.6,189.6,2025-10-31T15:00:00Z
hydra-node-02,65.5,55.1,169.5,2025-10-31T15:05:00Z
hydra-node-02,71.3,43.7,184.5,2025-10-31T15:10:00Z
hydra-node-02,79.9,48.1,197.5,2025-10-31T15:15:00Z
hydra-node-02,44.9,63.4,121.8,2025-10-31T15:20:00Z
hydra-node-02,52.8,35.6,141.3,2025-10-31T15:25:00Z
hydra-node-02,55.0,45.1,150.0,2025-10-31T15:30:00Z
hydra-node-02,64.3,44.8,171.9,2025-10-31T15:35:00Z
hydra-node-02,68.6,48.8,179.7,2025-10-31T15:40:00Z
hydra-node-02,57.7,47.3,156.6,2025-10-31T15:45:00Z
hydra-node-02,58.0,60.0,151.5,2025-10-31T15:50:00Z
hydra-node-02,51.4,41.7,139.7,2025-10-31T15:55:00Z
hydra-node-02,64.4,37.7,172.9,2025-10-31T16:00:00Z
hydra-node-02,63.1,48.1,165.4,2025-10-31T16:05:00Z
hydra-node-02,70.4,39.5,172.6,2025-10-31T16:10:00Z
hydra-node-02,43.9,59.4,126.1,2025-10-31T16:15:00Z
hydra-node-02,62.6,49.1,157.2,2025-10-31T16:20:00Z
hydra-node-02,61.6,64.2,173.1,2025-10-31T16:25:00Z
hydra-node-02,70.8,60.5,178.5,2025-10-31T16:30:00Z
hydra-node-02,68.0,41.3,179.5,2025-10-31T16:35:00Z
hydra-node-02,43.9,47.3,135.1,2025-10-31T16:40:00Z
hydra-node-02,58.1,51.2,149.0,2025-10-31T16:45:00Z
hydra-node-02,70.0,39.6,180.5,2025-10-31T16:50:00Z
hydra-node-02,51.9,43.9,140.3,2025-10-31T16:55:00Z
hydra-node-02,67.5,36.8,169.4,2025-10-31T17:00:00Z
hydra-node-02,59.3,52.4,152.9,2025-10-31T17:05:00Z
hydra-node-02,62.6,47.1,165.4,2025-10-31T17:10:00Z
hydra-node-02,61.4,47.1,162.7,2025-10-31T17:15:00Z
hydra-node-02,42.0,49.4,129.2,2025-10-31T17:20:00Z
hydra-node-02,79.1,52.4,200.9,2025-10-31T17:25:00Z
hydra-node-02,69.7,44.2,174.1,2025-10-31T17:30:00Z
hydra-node-02,72.3,52.2,190.7,2025-10-31T17:35:00Z
hydra-node-02,58.0,63.5,151.6,2025-10-31T17:40:00Z
hydra-node-02,74.8,55.8,199.2,2025-10-31T17:45:00Z
hydra-node-02,75.0,61.3,185.7,2025-10-31T17:50:00Z
hydra-node-02,59.9,60.0,166.8,2025-10-31T17:55:00Z
hydra-node-02,72.6,36.6,194.4,2025-10-31T18:00:00Z
hydra-node-02,54.3,38.2,151.3,2025-10-31T18:05:00Z
hydra-node-02,69.1,46.1,187.5,2025-10-31T18:10:00Z
hydra-node-02,57.7,40.7,159.1,2025-10-31T18:15:00Z
hydra-node-02,68.8,44.8,169.8,2025-10-31T18:20:00Z
hydra-node-02,69.4,58.8,184.3,2025-10-31T18:25:00Z
hydra-node-02,58.3,59.1,155.5,2025-10-31T18:30:00Z
hydra-node-02,73.4,42.4,195.0,2025-10-31T18:35:00Z
hydra-node-02,71.4,53.2,179.7,2025-10-31T18:40:00Z
hydra-node-02,58.1,52.9,149.2,2025-10-31T18:45:00Z
hydra-node-02,64.5,59.3,165.4,2025-10-31T18:50:00Z
hydra-node-02,62.7,51.8,156.3,2025-10-31T18:55:00Z
hydra-node-02,81.8,60.8,197.1,2025-10-31T19:00:00Z
hydra-node-02,54.5,45.2,142.8,2025-10-31T19:05:00Z
hydra-node-02,63.0,39.1,162.7,2025-10-31T19:10:00Z
hydra-node-02,55.3,57.2,142.9,2025-10-31T19:15:00Z
hydra-node-02,75.3,46.8,186.7,2025-10-31T19:20:00Z
hydra-node-02,76.2,50.1,183.5,2025-10-31T19:25:00Z
hydra-node-02,57.9,60.4,155.0,2025-10-31T19:30:00Z
hydra-node-02,52.6,49.7,151.1,2025-10-31T19:35:00Z
hydra-node-02,51.8,39.3,152.3,2025-10-31T19:40:00Z
hydra-node-02,53.9,62.9,140.4,2025-10-31T19:45:00Z
hydra-node-02,72.2,56.1,176.1,2025-10-31T19:50:00Z
hydra-node-02,46.1,53.6,131.7,2025-10-31T19:55:00Z
hydra-node-02,43.2,57.2,122.3,2025-10-31T20:00:00Z
hydra-node-02,64.7,40.0,179.4,2025-10-31T20:05:00Z
hydra-node-02,74.1,43.9,182.9,2025-10-31T20:10:00Z
hydra-node-02,51.9,51.5,153.2,2025-10-31T20:15:00Z
hydra-node-02,66.0,45.3,162.9,2025-10-31T20:20:00Z
hydra-node-02,64.6,37.3,168.4,2025-10-31T20:25:00Z
hydra-node-02,68.3,54.4,174.9,2025-10-31T20:30:00Z
hydra-node-02,63.8,49.1,174.7,2025-10-31T20:35:00Z
hydra-node-02,59.0,63.5,153.7,2025-10-31T20:40:00Z
hydra-node-02,54.1,45.7,145.6,2025-10-31T20:45:00Z
hydra-node-02,63.7,48.5,169.8,2025-10-31T20:50:00Z
hydra-node-02,59.3,53.0,164.4,2025-10-31T20:55:00Z
hydra-node-02,49.2,57.2,146.9,2025-10-31T21:00:00Z
hydra-node-02,59.1,35.2,155.6,2025-10-31T21:05:00Z
hydra-node-02,65.0,36.6,178.7,2025-10-31T21:10:00Z
hydra-node-02,70.5,41.4,189.3,2025-10-31T21:15:00Z
hydra-node-02,62.5,52.8,158.0,2025-10-31T21:20:00Z
hydra-node-02,66.0,47.2,170.5,2025-10-31T21:25:00Z
hydra-node-02,82.2,62.3,213.2,2025-10-31T21:30:00Z
hydra-node-02,65.5,46.4,171.0,2025-10-31T21:35:00Z
hydra-node-02,75.9,40.6,200.4,2025-10-31T21:40:00Z
hydra-node-02,49.1,50.2,146.8,2025-10-31T21:45:00Z
hydra-node-02,54.9,55.4,143.8,2025-10-31T21:50:00Z
hydra-node-02,54.7,42.2,150.1,2025-10-31T21:55:00Z
hydra-node-02,77.3,50.1,203.7,2025-10-31T22:00:00Z
hydra-node-02,56.3,63.8,152.8,2025-10-31T22:05:00Z
hydra-node-02,74.9,47.9,182.5,2025-10-31T22:10:00Z
hydra-node-02,74.9,44.0,192.6,2025-10-31T22:15:00Z
hydra-node-02,44.5,47.4,131.0,2025-10-31T22:20:00Z
hydra-node-02,50.0,44.9,133.1,2025-10-31T22:25:00Z
hydra-node-02,64.1,46.8,164.3,2025-10-31T22:30:00Z
hydra-node-02,53.9,61.7,154.4,2025-10-31T22:35:00Z
hydra-node-02,61.8,64.9,156.1,2025-10-31T22:40:00Z
hydra-node-02,67.2,38.7,178.9,2025-10-31T22:45:00Z
hydra-node-02,53.5,37.6,137.4,2025-10-31T22:50:00Z
hydra-node-02,51.5,62.9,133.8,2025-10-31T22:55:00Z
hydra-node-02,49.8,51.9,148.2,2025-10-31T23:00:00Z
hydra-node-02,71.7,40.2,176.0,2025-10-31T23:05:00Z
hydra-node-02,58.4,46.5,165.0,2025-10-31T23:10:00Z
hydra-node-02,73.1,62.5,186.1,2025-10-31T23:15:00Z
hydra-node-02,58.7,50.0,159.2,2025-10-31T23:20:00Z
hydra-node-02,67.8,59.5,170.0,2025-10-31T23:25:00Z
hydra-node-02,68.6,36.7,171.8,2025-10-31T23:30:00Z
hydra-node-02,61.3,54.9,161.9,2025-10-31T23:35:00Z
hydra-node-02,55.0,37.5,149.9,2025-10-31T23:40:00Z
hydra-node-02,54.2,52.6,140.3,2025-10-31T23:45:00Z
hydra-node-02,49.6,41.0,140.4,2025-10-31T23:50:00Z
hydra-node-02,46.0,40.7,139.3,2025-10-31T23:55:00Z
hydra-node-03,75.9,46.5,191.1,2025-10-31T00:00:00Z
hydra-node-03,54.1,59.2,145.9,2025-10-31T00:05:00Z
hydra-node-03,49.8,35.5,149.3,2025-10-31T00:10:00Z
hydra-node-03,64.5,51.7,166.5,2025-10-31T00:15:00Z
hydra-node-03,65.3,45.4,172.1,2025-10-31T00:20:00Z
hydra-node-03,52.8,55.7,153.7,2025-10-31T00:25:00Z
hydra-node-03,77.4,42.5,195.4,2025-10-31T00:30:00Z
hydra-node-03,45.6,42.8,127.9,2025-10-31T00:35:00Z
hydra-node-03,59.4,51.5,157.5,2025-10-31T00:40:00Z
hydra-node-03,56.3,43.4,158.3,2025-10-31T00:45:00Z
hydra-node-03,65.9,52.4,172.5,2025-10-31T00:50:00Z
hydra-node-03,55.0,36.1,156.3,2025-10-31T00:55:00Z
hydra-node-03,61.1,47.0,163.3,2025-10-31T01:00:00Z
hydra-node-03,58.1,58.6,162.9,2025-10-31T01:05:00Z
hydra-node-03,58.3,63.7,154.5,2025-10-31T01:10:00Z
hydra-node-03,56.1,61.8,155.8,2025-10-31T01:15:00Z
hydra-node-03,58.5,63.2,166.4,2025-10-31T01:20:00Z
hydra-node-03,42.5,46.3,116.2,2025-10-31T01:25:00Z
hydra-node-03,60.3,48.6,166.5,2025-10-31T01:30:00Z
hydra-node-03,69.5,63.3,178.4,2025-10-31T01:35:00Z
hydra-node-03,58.2,54.7,151.5,2025-10-31T01:40:00Z
hydra-node-03,76.4,42.5,198.2,2025-10-31T01:45:00Z
hydra-node-03,67.7,51.0,167.1,2025-10-31T01:50:00Z
hydra-node-03,47.5,48.9,140.9,2025-10-31T01:55:00Z
hydra-node-03,74.9,48.3,183.0,2025-10-31T02:00:00Z
hydra-node-03,58.4,62.6,152.4,2025-10-31T02:05:00Z
hydra-node-03,42.9,53.2,120.1,2025-10-31T02:10:00Z
hydra-node-03,47.1,57.7,136.0,2025-10-31T02:15:00Z
hydra-node-03,65.2,59.3,161.3,2025-10-31T02:20:00Z
hydra-node-03,70.3,51.0,174.2,2025-10-31T02:25:00Z
hydra-node-03,67.9,50.3,166.2,2025-10-31T02:30:00Z
hydra-node-03,58.1,59.9,163.5,2025-10-31T02:35:00Z
hydra-node-03,62.8,49.4,158.6,2025-10-31T02:40:00Z
hydra-node-03,63.8,39.7,158.6,2025-10-31T02:45:00Z
hydra-node-03,55.4,35.6,158.8,2025-10-31T02:50:00Z
hydra-node-03,46.5,35.5,124.5,2025-10-31T02:55:00Z
hydra-node-03,75.8,44.5,182.8,2025-10-31T03:00:00Z
hydra-node-03,53.0,54.7,141.6,2025-10-31T03:05:00Z
hydra-node-03,65.6,37.8,172.5,2025-10-31T03:10:00Z
hydra-node-03,62.2,45.2,157.9,2025-10-31T03:15:00Z
hydra-node-03,48.9,42.9,132.0,2025-10-31T03:20:00Z
hydra-node-03,71.4,39.7,172.9,2025-10-31T03:25:00Z
hydra-node-03,69.8,42.6,187.3,2025-10-31T03:30:00Z
hydra-node-03,50.8,43.1,147.9,2025-10-31T03:35:00Z
hydra-node-03,64.4,43.0,176.5,2025-10-31T03:40:00Z
hydra-node-03,69.7,60.6,186.8,2025-10-31T03:45:00Z
hydra-node-03,59.7,57.0,161.7,2025-10-31T03:50:00Z
hydra-node-03,57.9,36.3,162.8,2025-10-31T03:55:00Z
hydra-node-03,72.9,53.5,184.2,2025-10-31T04:00:00Z
hydra-node-03,81.3,39.7,210.0,2025-10-31T04:05:00Z
hydra-node-03,62.2,56.3,164.1,2025-10-31T04:10:00Z
hydra-node-03,55.3,52.4,148.7,2025-10-31T04:15:00Z
hydra-node-03,64.3,49.6,172.4,2025-10-31T04:20:00Z
hydra-node-03,57.8,56.2,157.9,2025-10-31T04:25:00Z
hydra-node-03,56.2,35.2,148.4,2025-10-31T04:30:00Z
hydra-node-03,60.4,51.1,152.3,2025-10-31T04:35:00Z
hydra-node-03,63.9,61.4,166.3,2025-10-31T04:40:00Z
hydra-node-03,46.8,48.0,133.8,2025-10-31T04:45:00Z
hydra-node-03,49.0,50.3,142.3,2025-10-31T04:50:00Z
hydra-node-03,55.2,41.6,153.4,2025-10-31T04:55:00Z
hydra-node-03,56.2,49.8,158.4,2025-10-31T05:00:00Z
hydra-node-03,68.4,56.8,181.3,2025-10-31T05:05:00Z
hydra-node-03,74.1,64.9,185.1,2025-10-31T05:10:00Z
hydra-node-03,59.8,43.8,165.3,2025-10-31T05:15:00Z
hydra-node-03,83.7,49.7,209.8,2025-10-31T05:20:00Z
hydra-node-03,63.7,43.6,161.7,2025-10-31T05:25:00Z
hydra-node-03,59.0,40.4,153.8,2025-10-31T05:30:00Z
hydra-node-03,74.0,60.1,196.1,2025-10-31T05:35:00Z
hydra-node-03,77.3,36.2,203.1,2025-10-31T05:40:00Z
hydra-node-03,59.0,46.8,151.9,2025-10-31T05:45:00Z
hydra-node-03,60.1,36.0,166.3,2025-10-31T05:50:00Z
hydra-node-03,63.0,42.1,170.5,2025-10-31T05:55:00Z
hydra-node-03,76.6,43.0,184.6,2025-10-31T06:00:00Z
hydra-node-03,60.8,47.3,160.8,2025-10-31T06:05:00Z
hydra-node-03,50.7,58.2,141.3,2025-10-31T06:10:00Z
hydra-node-03,69.5,40.8,188.7,2025-10-31T06:15:00Z
hydra-node-03,71.6,42.0,175.1,2025-10-31T06:20:00Z
hydra-node-03,59.2,48.2,165.6,2025-10-31T06:25:00Z
hydra-node-03,78.6,50.5,206.4,2025-10-31T06:30:00Z
hydra-node-03,53.8,64.0,151.3,2025-10-31T06:35:00Z
hydra-node-03,79.7,52.4,207.1,2025-10-31T06:40:00Z
hydra-node-03,72.8,39.3,176.8,2025-10-31T06:45:00Z
hydra-node-03,52.6,58.4,148.5,2025-10-31T06:50:00Z
hydra-node-03,52.0,49.0,143.9,2025-10-31T06:55:00Z
hydra-node-03,58.1,53.5,146.4,2025-10-31T07:00:00Z
hydra-node-03,76.3,42.4,190.2,2025-10-31T07:05:00Z
hydra-node-03,81.9,64.8,206.8,2025-10-31T07:10:00Z
hydra-node-03,65.6,52.1,175.6,2025-10-31T07:15:00Z
hydra-node-03,68.4,40.3,176.2,2025-10-31T07:20:00Z
hydra-node-03,60.0,41.9,154.7,2025-10-31T07:25:00Z
hydra-node-03,54.2,39.7,150.9,2025-10-31T07:30:00Z
hydra-node-03,56.5,64.0,153.6,2025-10-31T07:35:00Z
hydra-node-03,66.0,43.3,166.3,2025-10-31T07:40:00Z
hydra-node-03,70.0,53.4,170.4,2025-10-31T07:45:00Z
hydra-node-03,79.9,59.3,203.9,2025-10-31T07:50:00Z
hydra-node-03,81.7,50.2,197.9,2025-10-31T07:55:00Z
hydra-node-03,48.6,55.4,137.2,2025-10-31T08:00:00Z
hydra-node-03,51.8,38.4,137.3,2025-10-31T08:05:00Z
hydra-node-03,70.2,54.3,188.7,2025-10-31T08:10:00Z
hydra-node-03,66.7,37.0,170.2,2025-10-31T08:15:00Z
hydra-node-03,79.3,58.3,201.6,2025-10-31T08:20:00Z
hydra-node-03,61.8,43.7,158.0,2025-10-31T08:25:00Z
hydra-node-03,73.9,50.7,194.3,2025-10-31T08:30:00Z
hydra-node-03,79.3,52.3,189.9,2025-10-31T08:35:00Z
hydra-node-03,73.6,40.8,184.8,2025-10-31T08:40:00Z
hydra-node-03,55.9,55.7,148.1,2025-10-31T08:45:00Z
hydra-node-03,53.6,51.7,152.7,2025-10-31T08:50:00Z
hydra-node-03,58.2,61.6,152.0,2025-10-31T08:55:00Z
hydra-node-03,65.8,62.1,164.6,2025-10-31T09:00:00Z
hydra-node-03,68.9,61.8,180.2,2025-10-31T09:05:00Z
hydra-node-03,45.4,47.3,126.5,2025-10-31T09:10:00Z
hydra-node-03,62.5,42.9,172.2,2025-10-31T09:15:00Z
hydra-node-03,62.6,63.4,170.9,2025-10-31T09:20:00Z
hydra-node-03,49.0,41.3,132.9,2025-10-31T09:25:00Z
hydra-node-03,68.0,57.4,182.8,2025-10-31T09:30:00Z
hydra-node-03,72.3,57.3,178.9,2025-10-31T09:35:00Z
hydra-node-03,54.6,39.6,144.8,2025-10-31T09:40:00Z
hydra-node-03,79.7,57.5,203.7,2025-10-31T09:45:00Z
hydra-node-03,68.0,62.3,180.4,2025-10-31T09:50:00Z
hydra-node-03,56.5,56.8,157.6,2025-10-31T09:55:00Z
hydra-node-03,49.7,58.4,145.8,2025-10-31T10:00:00Z
hydra-node-03,51.2,44.6,137.1,2025-10-31T10:05:00Z
hydra-node-03,58.9,49.8,151.8,2025-10-31T10:10:00Z
hydra-node-03,55.3,48.5,151.9,2025-10-31T10:15:00Z
hydra-node-03,53.4,53.7,138.1,2025-10-31T10:20:00Z
hydra-node-03,66.9,42.8,169.9,2025-10-31T10:25:00Z
hydra-node-03,48.6,56.1,146.6,2025-10-31T10:30:00Z
hydra-node-03,72.9,48.6,190.7,2025-10-31T10:35:00Z
hydra-node-03,64.0,55.3,172.9,2025-10-31T10:40:00Z
hydra-node-03,61.9,64.0,162.4,2025-10-31T10:45:00Z
hydra-node-03,80.5,54.4,203.4,2025-10-31T10:50:00Z
hydra-node-03,72.6,64.5,184.0,2025-10-31T10:55:00Z
hydra-node-03,76.3,41.0,192.6,2025-10-31T11:00:00Z
hydra-node-03,60.8,61.4,171.5,2025-10-31T11:05:00Z
hydra-node-03,57.3,47.4,152.7,2025-10-31T11:10:00Z
hydra-node-03,58.0,63.9,151.5,2025-10-31T11:15:00Z
hydra-node-03,62.5,62.4,159.2,2025-10-31T11:20:00Z
hydra-node-03,75.5,64.7,182.6,2025-10-31T11:25:00Z
hydra-node-03,57.6,41.5,148.4,2025-10-31T11:30:00Z
hydra-node-03,55.7,54.6,156.2,2025-10-31T11:35:00Z
hydra-node-03,80.4,36.6,191.9,2025-10-31T11:40:00Z
hydra-node-03,74.4,37.6,185.4,2025-10-31T11:45:00Z
hydra-node-03,51.0,62.9,151.0,2025-10-31T11:50:00Z
hydra-node-03,61.5,38.3,172.4,2025-10-31T11:55:00Z
hydra-node-03,64.6,58.5,160.1,2025-10-31T12:00:00Z
hydra-node-03,65.7,43.5,179.7,2025-10-31T12:05:00Z
hydra-node-03,67.4,42.0,182.5,2025-10-31T12:10:00Z
hydra-node-03,79.0,57.9,205.9,2025-10-31T12:15:00Z
hydra-node-03,78.2,53.3,187.1,2025-10-31T12:20:00Z
hydra-node-03,55.8,58.6,158.8,2025-10-31T12:25:00Z
hydra-node-03,72.4,38.8,181.7,2025-10-31T12:30:00Z
hydra-node-03,60.1,57.4,170.0,2025-10-31T12:35:00Z
hydra-node-03,66.1,36.3,179.4,2025-10-31T12:40:00Z
hydra-node-03,42.8,50.5,133.8,2025-10-31T12:45:00Z
hydra-node-03,67.3,42.8,167.9,2025-10-31T12:50:00Z
hydra-node-03,56.1,46.6,147.2,2025-10-31T12:55:00Z
hydra-node-03,69.0,63.3,172.8,2025-10-31T13:00:00Z
hydra-node-03,79.5,40.4,194.5,2025-10-31T13:05:00Z
hydra-node-03,42.7,39.4,133.2,2025-10-31T13:10:00Z
hydra-node-03,58.4,63.7,153.1,2025-10-31T13:15:00Z
hydra-node-03,60.7,58.5,154.0,2025-10-31T13:20:00Z
hydra-node-03,59.1,46.0,151.4,2025-10-31T13:25:00Z
hydra-node-03,70.5,48.6,180.8,2025-10-31T13:30:00Z
hydra-node-03,58.9,47.0,165.5,2025-10-31T13:35:00Z
hydra-node-03,59.3,54.2,149.9,2025-10-31T13:40:00Z
hydra-node-03,54.8,43.1,154.3,2025-10-31T13:45:00Z
hydra-node-03,48.9,51.0,133.5,2025-10-31T13:50:00Z
hydra-node-03,63.0,52.9,174.2,2025-10-31T13:55:00Z
hydra-node-03,76.3,45.7,197.7,2025-10-31T14:00:00Z
hydra-node-03,58.6,37.0,164.3,2025-10-31T14:05:00Z
hydra-node-03,64.1,61.4,172.6,2025-10-31T14:10:00Z
hydra-node-03,55.4,42.2,147.2,2025-10-31T14:15:00Z
hydra-node-03,60.5,60.8,164.0,2025-10-31T14:20:00Z
hydra-node-03,63.4,41.6,171.1,2025-10-31T14:25:00Z
hydra-node-03,52.5,42.7,142.4,2025-10-31T14:30:00Z
hydra-node-03,66.8,43.9,178.0,2025-10-31T14:35:00Z
hydra-node-03,60.3,44.3,155.3,2025-10-31T14:40:00Z
hydra-node-03,57.2,54.2,150.0,2025-10-31T14:45:00Z
hydra-node-03,73.7,35.2,179.1,2025-10-31T14:50:00Z
hydra-node-03,64.0,36.5,159.4,2025-10-31T14:55:00Z
hydra-node-03,53.2,60.8,138.4,2025-10-31T15:00:00Z
hydra-node-03,47.6,57.8,137.3,2025-10-31T15:05:00Z
hydra-node-03,74.3,48.6,184.5,2025-10-31T15:10:00Z
hydra-node-03,66.4,47.8,163.6,2025-10-31T15:15:00Z
hydra-node-03,56.4,39.5,145.1,2025-10-31T15:20:00Z
hydra-node-03,57.1,37.8,162.2,2025-10-31T15:25:00Z
hydra-node-03,52.3,41.2,143.0,2025-10-31T15:30:00Z
hydra-node-03,59.2,53.1,154.7,2025-10-31T15:35:00Z
hydra-node-03,56.0,44.4,157.6,2025-10-31T15:40:00Z
hydra-node-03,50.7,64.1,140.7,2025-10-31T15:45:00Z
hydra-node-03,64.1,61.3,161.4,2025-10-31T15:50:00Z
hydra-node-03,59.9,35.0,155.8,2025-10-31T15:55:00Z
hydra-node-03,44.7,62.0,126.5,2025-10-31T16:00:00Z
hydra-node-03,59.6,53.6,163.0,2025-10-31T16:05:00Z
hydra-node-03,61.5,46.2,155.9,2025-10-31T16:10:00Z
hydra-node-03,58.9,48.0,160.6,2025-10-31T16:15:00Z
hydra-node-03,57.4,35.3,154.2,2025-10-31T16:20:00Z
hydra-node-03,63.6,57.3,177.0,2025-10-31T16:25:00Z
hydra-node-03,75.6,49.9,198.0,2025-10-31T16:30:00Z
hydra-node-03,75.5,59.6,181.8,2025-10-31T16:35:00Z
hydra-node-03,71.7,45.6,183.2,2025-10-31T16:40:00Z
hydra-node-03,65.5,38.6,164.3,2025-10-31T16:45:00Z
hydra-node-03,83.8,50.6,204.0,2025-10-31T16:50:00Z
hydra-node-03,65.4,51.2,180.2,2025-10-31T16:55:00Z
hydra-node-03,48.3,45.8,129.0,2025-10-31T17:00:00Z
hydra-node-03,55.9,42.4,144.7,2025-10-31T17:05:00Z
hydra-node-03,65.0,48.7,165.8,2025-10-31T17:10:00Z
hydra-node-03,73.8,50.2,189.6,2025-10-31T17:15:00Z
hydra-node-03,67.3,60.1,169.8,2025-10-31T17:20:00Z
hydra-node-03,74.9,45.7,198.4,2025-10-31T17:25:00Z
hydra-node-03,72.8,60.7,181.3,2025-10-31T17:30:00Z
hydra-node-03,61.9,61.3,165.7,2025-10-31T17:35:00Z
hydra-node-03,84.0,59.7,215.1,2025-10-31T17:40:00Z
hydra-node-03,56.4,38.2,147.5,2025-10-31T17:45:00Z
hydra-node-03,55.5,35.4,143.4,2025-10-31T17:50:00Z
hydra-node-03,70.7,48.6,185.5,2025-10-31T17:55:00Z
hydra-node-03,51.5,53.3,152.0,2025-10-31T18:00:00Z
hydra-node-03,44.4,48.7,122.7,2025-10-31T18:05:00Z
hydra-node-03,60.8,39.8,166.1,2025-10-31T18:10:00Z
hydra-node-03,69.5,59.0,182.1,2025-10-31T18:15:00Z
hydra-node-03,62.8,39.5,166.7,2025-10-31T18:20:00Z
